time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.520000000000001,-0.11182669902679664,0.011783775236713638,12.860710789925024,0.0332134319730617,0.03236702991219964,0.0,-0.24775101943039543,0.10318870291133433,3.578296707312932,0.08227977629768364,0.030466152441948165,0.0,474.4595312462765,473.7130937866032,476.7549315762583,475.80872974907675
1.540000000000001,-0.11684424231311051,0.013911591617624617,12.93224225391603,0.03488548320707974,0.03299609819778748,0.0,-0.2540033092009917,0.10959293517976354,3.5748496917875756,0.07500575291794823,0.036750297053465476,0.0,412.36958397141353,414.03205783537294,414.80654683919636,412.89170110335374
1.560000000000001,-0.1219845553997446,0.016167022037647076,13.003598835264912,0.036386323464712156,0.03377143877422739,0.0,-0.26002799946241817,0.11595010682248212,3.5608084431005724,0.07621007785229403,0.027768689694991897,0.0,404.4614857287842,402.02804738914654,402.0090469575406,402.34137362752773
1.580000000000001,-0.1272686322258953,0.01857585818324223,13.075320832484502,0.03791136751175017,0.034327406930791504,0.0,-0.2683796831526524,0.12493350773703318,3.611391278858475,0.07491201006385177,0.026678402884591838,0.0,465.0531834242212,464.7970616597918,464.59055123598284,464.28942154581506
1.600000000000001,-0.13272109071336594,0.021168090156603987,13.148053402167665,0.0394190920757147,0.034918976084042264,0.0,-0.2768661655944097,0.13428968959914261,3.66186568945796,0.07055670004332446,0.037448834218453436,0.0,464.2312423015553,466.75994057939795,464.86346239858597,463.8425840150571
1.620000000000001,-0.13832182306898438,0.023925304106738612,13.221139605551985,0.04085889042511326,0.03571581573461913,0.0,-0.28320706996743433,0.14143170541431982,3.646754648974044,0.06298512840565373,0.027664871196440968,0.0,404.9851512120603,402.33702010487644,401.9641921325224,399.9046894326475
1.640000000000001,-0.14406249379288874,0.026841305770838007,13.294249790224084,0.0421604413885488,0.036298387615475214,0.0,-0.29086000242300303,0.15016846099561948,3.6642638182359017,0.07213372341496495,0.03531659739735694,0.0,434.0641893383404,435.9866563777356,433.1798315699029,435.4847752472498
1.660000000000001,-0.1499743342899862,0.029954388715708376,13.368173817331007,0.04360633922396495,0.03705880392938976,0.0,-0.3003240472867414,0.1611398334914174,3.7281388924563266,0.06959468142373998,0.024916177601282584,0.0,478.5040947205939,476.12329323792636,477.3235498687032,476.74550506795543
1.680000000000001,-0.15606597311318535,0.03327717247162943,13.443066090289292,0.0450164199543428,0.03756723294308362,0.0,-0.3088398350331727,0.17113854210068782,3.761088403372376,0.07562578445768162,0.0294118336531027,0.0,449.0556746544806,450.1485383957886,449.31049239577163,450.77866589998007
1.700000000000001,-0.16232303099809942,0.03679589083543241,13.518455808150128,0.046534882901644536,0.038184892992823016,0.0,-0.3168659534582331,0.1807332942796097,3.777883382711144,0.07907462720512592,0.021740669898140868,0.0,435.3722237135053,433.4426081121592,434.8763799452494,435.7468625059246
1.720000000000001,-0.168742084215291,0.04050991661657009,13.594185106783392,0.048133626444726296,0.03862877222909589,0.0,-0.3250393682609244,0.19066928383415854,3.7950464806152957,0.07320078706788684,0.017482539249601265,0.0,435.69624490585073,434.62686823411605,436.28564993910175,434.81694409790157
1.740000000000001,-0.17533147742030172,0.04443343447008544,13.6704103255523,0.049604033695819894,0.03897844281636598,0.0,-0.3338999522401475,0.2016825015173767,3.8274753962754153,0.06962545219245916,0.017681548186563853,0.0,450.2107873240051,450.25901501229083,449.94453270126616,449.0793810501087
1.7600000000000011,-0.18210654729858053,0.04859030857937815,13.747479962417213,0.051073316038912075,0.039346029595100696,0.0,-0.34360703558773215,0.21400490941189412,3.879488290215827,0.08201684430496921,0.02296469403031831,0.0,467.51120094615834,468.7444796623336,466.2260130315601,469.1250421028465
1.7800000000000011,-0.18906128878743847,0.052977311971098506,13.825199100957771,0.0527510477333486,0.03980556424903092,0.0,-0.3518671132980609,0.2246954297601422,3.8924255638399035,0.09066494332583105,0.02227075840852413,0.0,431.7523386971496,431.5767064389837,431.44996586291006,433.6406833334357
1.8000000000000012,-0.1961782866496959,0.05757644500598681,13.903078529465642,0.054568943438616735,0.0402956148233411,0.0,-0.35983267292768106,0.23521787372868846,3.8955172869471677,0.09369705109159374,0.012822435156244054,0.0,423.3872429674039,420.94132618663883,422.6950037646372,423.4855771173112
1.8200000000000012,-0.20347324607433415,0.06241353997593816,13.981456974958869,0.05646510556169826,0.04056980340676297,0.0,-0.36966326953614526,0.2484916232664464,3.942327262375697,0.10036354961024938,0.0068659462076751205,0.0,464.0884511957666,462.68352362394404,463.4226774850292,464.9991563484398
1.8400000000000012,-0.21094505398521793,0.06749229291729064,14.060268509422594,0.05847938921763873,0.040716870888416246,0.0,-0.3775175215522326,0.25938367086880193,3.9388261839969196,0.10410858999323594,0.01128149996674898,0.0,416.37088453927623,417.5281756857926,415.5972348821614,416.5903429912128
1.8600000000000012,-0.21858948100914755,0.0728146248092546,14.139383136743918,0.06056307020296181,0.04094577321869863,0.0,-0.3869251808407276,0.27284951832759413,3.972636548135572,0.10237124405275343,0.008723246286120236,0.0,453.55410779622,452.93712882115733,451.6342744313389,451.2229367466768
1.8800000000000012,-0.2264215111560912,0.07840945131164528,14.219147070798948,0.06265269451052013,0.04113010766067138,0.0,-0.3962778338536374,0.2866331319114737,4.00375685736758,0.11155812888964106,0.013166109383278477,0.0,448.897415503196,449.97764861193565,449.7065191588743,451.942515867084
1.9000000000000012,-0.23444392583824403,0.08428910495235063,14.299603351627635,0.064884191331676,0.04139729241853196,0.0,-0.40596363436164584,0.30133223215906235,4.041871225501088,0.11237573926543487,0.010386695705820587,0.0,457.3690735107341,456.7043294455185,456.51462114582756,456.72097829505384
1.9200000000000013,-0.2426503741702371,0.09045180478950889,14.380572829153685,0.06713787098672253,0.041647598464089164,0.0,-0.41468119883766236,0.31493775155676357,4.055076527103954,0.10886436638925234,0.019614060599555082,0.0,432.4836625488767,434.80906545971425,434.430543882244,433.55784726089985
1.9400000000000013,-0.2510474854907368,0.09691672100583329,14.46218368431614,0.069323133144505,0.04203989721031576,0.0,-0.4250299332123076,0.3315538700756777,4.106008989141441,0.11285806893134145,0.0194267948219046,0.0,468.7040715039047,468.66034579260764,468.5164975393989,469.4569105008965
1.9600000000000013,-0.25964195737741347,0.10370189949340404,14.544561380534192,0.07163102682890177,0.0424375853227108,0.0,-0.4344172554553634,0.3469639786813975,4.13176063266394,0.12293103331826348,0.023705162725026985,0.0,446.26084457900913,447.3073462962648,444.55919813213575,447.039899238817
1.9800000000000013,-0.26840912223949565,0.11077350888871311,14.62707897342251,0.07408969281870803,0.04302675091358488,0.0,-0.4422992307528558,0.3601969608495085,4.119998656167662,0.12262995711145407,0.008535302055013304,0.0,411.89923946046827,407.8543663229643,410.1083277924195,410.04316337863304
2.0000000000000013,-0.2773523167211646,0.11814402837241952,14.709761369597372,0.07658075432995748,0.04319796549382815,0.0,-0.4520202174140433,0.37685498752113294,4.148240961318565,0.11385928222059917,0.007526799062488956,0.0,449.1515236616909,448.9059431838369,449.6832988774765,447.5601268182257
2.0200000000000014,-0.28650381855296836,0.1258771608627568,14.793319200729472,0.07885795790378491,0.043349346668107636,0.0,-0.46312996576633103,0.3964582615125938,4.207542151891538,0.11366991793990068,0.008826947538514289,0.0,477.01683074439205,477.3144920862018,477.0430114973889,477.010204218617
2.0400000000000014,-0.295859562632559,0.133974828475748,14.877640628679194,0.08115456735679683,0.04353627596128273,0.0,-0.4724444421927341,0.4133084997865227,4.224600643080617,0.1068565349015059,0.01338553117925063,0.0,438.90969172830074,440.043215760454,439.54494827577236,437.85927052747644
2.0600000000000014,-0.3054373165680659,0.1424800825379448,14.963110472707525,0.08329712936039346,0.04383184132380791,0.0,-0.48533095135794796,0.4372169064331596,4.322383759752433,0.10356068734241873,0.020849409385642947,0.0,509.2687964971051,510.86785236529636,510.86625204675977,510.1691078939675
